小类编码,小类名称,商品单价
301804,卫生护垫,4.7
301603,无芯纸,15.5
120302,苹果类,4.98
120105,鲜调味,5.98
120101,叶菜,6
220599,其他炒货,71.8
200201,牛肉口味,14.7
201401,榨菜,0.5
220199,其他饼干,5.3
220399,其他膨化点心,1
230604,健康机能饮料,3.5
120204,豆干豆皮,7.76
120106,菌菇类,16.8
301303,成人牙刷,5.9
200803,鸡精,8.5
152101,新鲜蛋品,11.9
210601,蜂蜜,21.9
220111,趣味/休闲,4.3
220204,沙琪玛,14.3
230201,纯柳橙汁,4
201201,芝麻油,13.9
201499,其它酱菜,9.8
220302,袋装薯片,1
220399,其他膨化点心,1
220208,散称糕点,15.6
120313,其它水果,10
150501,冷藏原味酸乳,6
151805,利乐枕纯奶,2.7
220605,鱼类,97.6
120106,菌菇类,9
200201,牛肉口味,14.7
200503,儿童挂面,5.7
120303,梨类,3.18
201302,辣酱,7.9
301801,日用卫生巾,9.9
120104,花果,1.98
301603,无芯纸,15.9
152101,新鲜蛋品,6.78
321702,书写台灯,19.5
150103,块状火腿,8.9
230703,纯味酸乳饮,4
152101,新鲜蛋品,14.9
150101,香肠类,2.5
201505,肉类罐头,8.9
210103,幼儿奶粉,50.9
120107,有机蔬菜,5
231102,普通低度白酒,9.3
130201,卤制畜类,90
332205,双面胶,4.7
130801,现制蒸类,0.5
221006,礼包/桶果冻,4
200201,牛肉口味,14.7
230703,纯味酸乳饮,4
220399,其他膨化点心,3.9
151803,利乐砖营养奶,76
220104,曲奇,13.9
120307,蕉类,5.96
231702,进口果汁,5.9
120104,花果,1.8
151503,火锅丸类,32.6
200505,鸡蛋挂面,5.7
220202,蛋糕,9.3
150501,冷藏原味酸乳,2.4
220801,无糖口香糖,9.9
152101,新鲜蛋品,6.78
120102,根茎,1.8
230705,乳酸菌饮料,2.7
130201,卤制畜类,56
200805,香辛粉,6.7
230304,植物蛋白饮料,7.3
120106,菌菇类,6.56
201111,料酒,6.7
220111,趣味/休闲,4.9
120301,柑桔柚类,3.98
120104,花果,5.8
120201,豆腐,2
150501,冷藏原味酸乳,5.5
201505,肉类罐头,20.9
120313,其它水果,30
300204,厨房清洁剂,31.9
311702,百洁布,3
120302,苹果类,11.98
120101,叶菜,12
120102,根茎,20
220202,蛋糕,5.9
231201,普通黄酒,22.3
300601,洗衣粉,6.9
311809,胶棉拖把,55
220108,粗粮/蔬菜,3.7
220401,葡萄干,12.8
120104,花果,1.98
201301,番茄酱,7.9
120104,花果,1.6
230704,加味酸乳饮,5
120307,蕉类,9.98
151802,利乐砖加味奶,3
120102,根茎,4
120104,花果,5.6
120302,苹果类,4.98
332206,易事贴,2.3
130101,凉拌素食,20
100402,分割鸡件,19
230299,其他纯果汁,4
151299,其它汤圆,8.3
231102,普通低度白酒,9.3
301101,护肤用品,59
100101,鲜猪肉,29.8
120303,梨类,15.96
120104,花果,1.98
120303,梨类,3.18
301801,日用卫生巾,5.7
120109,其它蔬菜,7.96
120102,根茎,3.96
120104,花果,3.16
220302,袋装薯片,3.3
200101,牛肉口味,2.5
151802,利乐砖加味奶,3
230304,植物蛋白饮料,4
152101,新鲜蛋品,6.78
220202,蛋糕,9.9
220799,其他糖果,49.8
152101,新鲜蛋品,8.5
120102,根茎,3.96
301603,无芯纸,1.7
151802,利乐砖加味奶,3
120303,梨类,3.18
100102,猪下水,40
120104,花果,1.8
120302,苹果类,27.8
151703,鸡肉火腿肠,7.7
230399,其他果汁饮料,3
120313,其它水果,30
150506,冷藏原味鲜乳,15.9
130801,现制蒸类,6
200803,鸡精,8.5
200902,功能盐,2.3
300206,餐具清洁剂,10.9
332205,双面胶,2.3
201109,白醋,2.7
220101,苏打,3.5
150502,冷藏加味酸乳,18.9
220402,枣,5.7
120102,根茎,7.6
300202,洁厕剂,15.9
220111,趣味/休闲,4.3
120303,梨类,11.98
150505,冷藏营养酸乳,11.9
220205,中式糕点,39.6
201302,辣酱,7.7
120306,桃/李类,31.8
151802,利乐砖加味奶,3
152101,新鲜蛋品,8.5
130101,凉拌素食,20
201103,凉拌酱油,11.3
151805,利乐枕纯奶,2.7
231102,普通低度白酒,15
200601,散称白米,4.2
201401,榨菜,1.7
120101,叶菜,5.6
220399,其他膨化点心,2.7
120103,芽菜,1.48
220301,米制点心,8.7
220208,散称糕点,15.8
220302,袋装薯片,5.9
220302,袋装薯片,2.4
200607,杂粮,13.8
220106,钙奶,3.7
231103,普通高度白酒,69.7
301607,盒装面纸,14.7
220106,钙奶,13.9
100101,鲜猪肉,29.8
120104,花果,2.58
200105,干脆面,0.5
200105,干脆面,0.5
120107,有机蔬菜,5
120103,芽菜,1.76
130803,现制烙类,1
120104,花果,1.98
200105,干脆面,1.5
230204,果蔬汁,5
220904,牛奶巧克力,19.8
200907,功能糖,7.7
220102,夹心,11.3
120101,叶菜,12
200503,儿童挂面,5.7
120102,根茎,5.56
210402,奶茶饮品,3
300606,衣物柔顺剂,19.9
120104,花果,2.58
200101,牛肉口味,2.5
200601,散称白米,5.58
120104,花果,5.8
200709,粉丝/条,6.8
220201,派,7.3
230705,乳酸菌饮料,5.5
151206,无馅汤圆,4.9
120102,根茎,4
120106,菌菇类,18
150504,冷藏乳酸菌,12.9
120104,花果,2.58
120313,其它水果,30
120104,花果,9.96
230502,国产矿水,1.9
120102,根茎,3.96
201301,番茄酱,6.7
220205,中式糕点,39.6
120102,根茎,2.56
220201,派,6.9
120101,叶菜,4.98
311811,_把头,17
200201,牛肉口味,17.3
130801,现制蒸类,6
230901,国产黄啤,2.5
120101,叶菜,1.96
220305,粟米类,3.9
231602,国产省外香烟,14
120101,叶菜,5.6
120303,梨类,3.18
220299,其他糕点,51.8
120104,花果,9.96
120104,花果,5.8
200501,挂面,5.7
120307,蕉类,5.96
311008,筷子,13
301802,夜用卫生巾,11.9
130801,现制蒸类,6
120101,叶菜,6.56
220402,枣,3.7
150505,冷藏营养酸乳,9.9
220399,其他膨化点心,1
220513,香瓜子,2.9
120106,菌菇类,6.56
120102,根茎,7.6
120101,叶菜,5.56
120313,其它水果,30
120309,进口水果,17.6
151701,猪肉火腿肠,9.7
120104,花果,4.98
200802,80%味精,3.3
120101,叶菜,12
120101,叶菜,2.56
120313,其它水果,30
230304,植物蛋白饮料,2.9
120101,叶菜,5.56
120101,叶菜,5.8
230399,其他果汁饮料,2.5
301603,无芯纸,1.7
150504,冷藏乳酸菌,9.9
201002,调和油,56.9
340301,盒装男内裤,20
151804,利乐砖酸酸乳,1.8
300704,沐浴露,12.9
220306,综合包,33.9
151803,利乐砖营养奶,76
301603,无芯纸,17.7
200904,白砂糖,7.7
221101,进口休闲食品,13.9
150501,冷藏原味酸乳,11.8
151701,猪肉火腿肠,14.9
231103,普通高度白酒,18.7
301603,无芯纸,15.9
301301,成人牙膏,4.9
342310,女羽绒服,99
300601,洗衣粉,18.9
220208,散称糕点,51.6
201302,辣酱,7.3
120102,根茎,7.8
120102,根茎,3.96
150501,冷藏原味酸乳,17.8
200809,淀/酵/碱粉,1.3
230103,果味型,3
230406,凉茶,4.9
220104,曲奇,66
201107,滴醋,3.8
220208,散称糕点,27.8
220204,沙琪玛,14.3
220111,趣味/休闲,5.9
120201,豆腐,2
130801,现制蒸类,0.5
151813,利乐砖乳酸菌,5.5
120104,花果,2.58
120104,花果,5.6
230399,其他果汁饮料,5.3
210106,婴儿辅助食品,4.9
210106,婴儿辅助食品,4.9
300606,衣物柔顺剂,16.9
120104,花果,5.8
120102,根茎,20
220202,蛋糕,51.6
221101,进口休闲食品,5.5
220702,奶糖,1
200902,功能盐,2.8
230399,其他果汁饮料,2.7
220802,有糖口香糖,4.9
120302,苹果类,11.98
100101,鲜猪肉,29.8
120313,其它水果,30
220111,趣味/休闲,2.9
220405,山楂,25.8
120105,鲜调味,15.6
120313,其它水果,12
301801,日用卫生巾,15.9
120105,鲜调味,6.56
220499,其他蜜饯,17.9
340201,盒装女内裤,24.9
201107,滴醋,4.8
120303,梨类,11.98
120102,根茎,5.8
200501,挂面,8.5
200601,散称白米,5.58
220506,杏仁,16.9
300606,衣物柔顺剂,16.9
220801,无糖口香糖,10.9
120104,花果,1.98
201306,甜面/豆瓣酱,3.7
220208,散称糕点,39.8
201003,花生油,109
301802,夜用卫生巾,5.7
220510,地瓜干,4.9
220702,奶糖,18.9
120313,其它水果,5.96
120307,蕉类,5.96
221004,立袋可吸果冻,3.5
120309,进口水果,17.6
231601,国产省内香烟,12
120103,芽菜,1.76
151805,利乐枕纯奶,2.7
220205,中式糕点,19.6
151701,猪肉火腿肠,16.3
201401,榨菜,1.7
231102,普通低度白酒,99
151805,利乐枕纯奶,2.7
151701,猪肉火腿肠,13.3
220299,其他糕点,8.9
201102,生抽酱油,8.9
150503,冷藏果粒酸乳,8.9
210106,婴儿辅助食品,4.9
120102,根茎,3.96
100402,分割鸡件,35.8
120104,花果,1.98
300402,膏体鞋油,3.7
120313,其它水果,30
220405,山楂,5.5
120105,鲜调味,9.6
120101,叶菜,4.98
120105,鲜调味,9.6
201501,八宝粥,3.2
120301,柑桔柚类,2
151899,其他常温乳品,4
300401,鞋刷、鞋檫,11.9
301609,湿巾纸,2.9
151503,火锅丸类,32.6
120313,其它水果,5.96
120104,花果,1.8
201105,香醋,7.5
230103,果味型,3
120101,叶菜,4.98
130803,现制烙类,1
100104,猪骨,15.6
220513,香瓜子,4.3
220112,饼干礼盒,31.8
120104,花果,2.58
230907,果味啤酒,2.5
152101,新鲜蛋品,19.2
201111,料酒,3.9
301606,手帕纸,6.7
300801,洗发水,23.9
301603,无芯纸,14.5
201004,玉米油,15.9
311204,塑料盆,14
230304,植物蛋白饮料,3.8
231006,汽泡酒/香槟,15.9
230101,可乐型,4.9
120105,鲜调味,15.6
301603,无芯纸,14.5
210401,果味饮品,13.9
220199,其他饼干,59.8
120307,蕉类,9.98
220402,枣,6.2
220906,果仁巧克力,47
332102,修正液/带,4.7
220513,香瓜子,9.3
120102,根茎,3.96
301603,无芯纸,15.5
301608,软抽纸巾,14.9
201109,白醋,2.9
120104,花果,2.58
130801,现制蒸类,6
120201,豆腐,2
300604,洗衣皂,24.9
100101,鲜猪肉,27.8
220513,香瓜子,4.3
150501,冷藏原味酸乳,6
300602,洗衣液,77.9
120101,叶菜,6.56
100101,鲜猪肉,19.8
120101,叶菜,6
201304,色拉酱,14.3
301603,无芯纸,14.5
120106,菌菇类,6.56
201111,料酒,6.7
341601,素色浴巾,50
120101,叶菜,12
120109,其它蔬菜,18
120105,鲜调味,15.6
152101,新鲜蛋品,6.78
231102,普通低度白酒,15.9
230301,柳橙饮料,7.5
201002,调和油,71.9
120106,菌菇类,9
200501,挂面,2.9
120303,梨类,4
220403,梅,47.8
200608,杂粮粉,4.4
151804,利乐砖酸酸乳,2
221004,立袋可吸果冻,2.3
300602,洗衣液,9.9
120102,根茎,3.96
120302,苹果类,11.98
120102,根茎,4
210106,婴儿辅助食品,4.9
120104,花果,5.8
300601,洗衣粉,4.9
152101,新鲜蛋品,6.78
220503,去壳花生,4.2
120104,花果,5.6
120102,根茎,7.6
120313,其它水果,5.96
120307,蕉类,5.96
201301,番茄酱,7.9
120313,其它水果,30
120101,叶菜,1.96
120313,其它水果,10
230101,可乐型,10.9
152101,新鲜蛋品,6.78
151803,利乐砖营养奶,4.4
220406,地瓜,5.9
220709,玩具糖,2.9
342310,女羽绒服,99
150504,冷藏乳酸菌,8
150504,冷藏乳酸菌,13.5
200501,挂面,6.3
230501,国产纯水,1.8
151003,菜肉水饺,6.3
201499,其它酱菜,9.8
120102,根茎,1.8
120302,苹果类,27.8
200502,杂粮挂面,9.9
220701,硬糖,3.5
201107,滴醋,3.8
231006,汽泡酒/香槟,15.9
120102,根茎,16
210106,婴儿辅助食品,4.9
210106,婴儿辅助食品,4.9
151701,猪肉火腿肠,13.3
120307,蕉类,5.96
130101,凉拌素食,20
301004,婴幼儿护肤用品,15.9
130801,现制蒸类,0.5
100104,猪骨,25.8
110107,贝蛤类,30
220110,简装/压缩,19.8
120101,叶菜,12
201304,色拉酱,9.9
120106,菌菇类,6.56
220301,米制点心,6.3
220208,散称糕点,73.8
150404,奶酪,5.3
152101,新鲜蛋品,6.78
150504,冷藏乳酸菌,9.9
120201,豆腐,1.5
120313,其它水果,30
230901,国产黄啤,27
120204,豆干豆皮,7.76
151803,利乐砖营养奶,3.3
220515,南瓜子,8.3
300601,洗衣粉,6.9
120102,根茎,3.8
120309,进口水果,17.6
130801,现制蒸类,6
331903,中性笔,3
120309,进口水果,17.6
300499,其它皮革护理,8.9
120105,鲜调味,5.98
120102,根茎,4
120104,花果,2.58
120106,菌菇类,6.56
201502,水果罐头,6.7
332803,红包,0.5
120301,柑桔柚类,3.98
120106,菌菇类,30
150503,冷藏果粒酸乳,8.5
301004,婴幼儿护肤用品,27.9
150105,肉类,16.9
220402,枣,39.8
301804,卫生护垫,7.7
331905,笔芯,1.5
120106,菌菇类,16.8
230701,果味乳饮,4
332003,水彩笔,8.9
201103,凉拌酱油,4.7
100101,鲜猪肉,19.8
230101,可乐型,3
120313,其它水果,30
150199,其它肠类,7.7
151804,利乐砖酸酸乳,2.8
220513,香瓜子,8.7
230202,纯桃汁,11.9
220102,夹心,6.9
200905,红糖,5.7
150101,香肠类,2.5
220205,中式糕点,39.6
311402,一次性台布手套,10
151801,利乐砖纯奶,3
200903,绵白糖,6.8
301004,婴幼儿护肤用品,15.9
130101,凉拌素食,20
120101,叶菜,3.96
120313,其它水果,30
201401,榨菜,1.7
100101,鲜猪肉,27.8
200805,香辛粉,7.7
230304,植物蛋白饮料,4
120104,花果,1.98
150102,棒状火腿,19.3
230601,咖啡饮料,5
150505,冷藏营养酸乳,8.9
300701,香皂,19.9
220208,散称糕点,25
220501,核桃/肉,39.8
201201,芝麻油,12.3
201302,辣酱,8.9
120302,苹果类,11.98
120102,根茎,5.56
220208,散称糕点,27.8
120107,有机蔬菜,5
120101,叶菜,2.56
120101,叶菜,2.56
120104,花果,1.6
220199,其他饼干,5.7
120313,其它水果,30
120307,蕉类,5.96
201111,料酒,3.7
220112,饼干礼盒,16.3
220202,蛋糕,51.6
311702,百洁布,3.9
230603,醋饮料,9.9
120102,根茎,5.8
120104,花果,1.98
120501,咸菜干货,2
120309,进口水果,15.9
220208,散称糕点,51.6
220405,山楂,5.5
220208,散称糕点,51.6
120204,豆干豆皮,7.76
150502,冷藏加味酸乳,11.9
220299,其他糕点,6.9
120104,花果,1.98
120307,蕉类,5.96
200302,猪肉口味,7.5
120204,豆干豆皮,9.96
120101,叶菜,6.56
120102,根茎,5
152101,新鲜蛋品,14.9
201111,料酒,1.9
120104,花果,1.98
200804,其他鲜味精,8.2
150101,香肠类,16.5
120104,花果,2.58
152101,新鲜蛋品,6.78
120104,花果,5.8
301608,软抽纸巾,13.9
120102,根茎,3.96
220208,散称糕点,19.8
311405,一次性垃圾袋,13
230601,咖啡饮料,5
120303,梨类,3.18
151803,利乐砖营养奶,3.3
220513,香瓜子,3.9
120303,梨类,4
120106,菌菇类,18
220999,其他巧克力,138
120104,花果,2.58
300601,洗衣粉,16.7
120104,花果,6.56
120309,进口水果,17.6
151813,利乐砖乳酸菌,5.3
120104,花果,5.8
220208,散称糕点,31.8
120104,花果,9.96
120104,花果,7.8
120103,芽菜,1.48
231702,进口果汁,7.5
201299,其它调味油,6.9
231601,国产省内香烟,12
221005,碎碎冰,0.8
120104,花果,9.96
120105,鲜调味,9.6
230601,咖啡饮料,4
120101,叶菜,6.56
120101,叶菜,12
220599,其他炒货,43.8
220599,其他炒货,35.8
220603,禽肉,63.8
120102,根茎,3.96
120105,鲜调味,5.98
120104,花果,9.6
120201,豆腐,1.5
220599,其他炒货,64
120105,鲜调味,9.6
100404,调味鸡肉,19.6
301608,软抽纸巾,9.7
151099,其它水饺,5.9
120104,花果,3.16
220513,香瓜子,17
120313,其它水果,30
230304,植物蛋白饮料,15.9
200201,牛肉口味,14.7
201103,凉拌酱油,4.7
301603,无芯纸,9.9
151813,利乐砖乳酸菌,5.5
220499,其他蜜饯,3.7
200101,牛肉口味,3
120313,其它水果,30
220307,进口膨化,9.8
332003,水彩笔,26.9
201302,辣酱,8.9
120103,芽菜,1.48
130803,现制烙类,1
220111,趣味/休闲,4.3
300601,洗衣粉,7.9
120105,鲜调味,5.98
120201,豆腐,2
152101,新鲜蛋品,6.78
120101,叶菜,5.56
120104,花果,5.8
220204,沙琪玛,14.3
120104,花果,5.8
120313,其它水果,10
151701,猪肉火腿肠,12.9
120102,根茎,2.56
100101,鲜猪肉,27.8
201103,凉拌酱油,6.9
230304,植物蛋白饮料,15.9
200803,鸡精,8.5
230304,植物蛋白饮料,15.9
220399,其他膨化点心,1
220599,其他炒货,71.8
301606,手帕纸,6.9
201105,香醋,7.9
152101,新鲜蛋品,6.78
200902,功能盐,2.3
231201,普通黄酒,23.7
120104,花果,9.6
120306,桃/李类,25
220307,进口膨化,9.8
220202,蛋糕,51.6
230103,果味型,6.9
100101,鲜猪肉,27.8
120104,花果,9.6
151701,猪肉火腿肠,13.3
120101,叶菜,12
300606,衣物柔顺剂,19.9
120302,苹果类,11.98
201001,大豆油,18.9
120102,根茎,3.96
120102,根茎,56
301603,无芯纸,10.9
301805,套装卫生巾,11.9
120101,叶菜,1.96
120107,有机蔬菜,5
120102,根茎,4
221101,进口休闲食品,13.9
301802,夜用卫生巾,5.7
151803,利乐砖营养奶,76
200105,干脆面,0.5
120103,芽菜,1.48
120201,豆腐,2
120101,叶菜,6
151701,猪肉火腿肠,10.5
311402,一次性台布手套,7
220513,香瓜子,5.3
200301,牛肉口味,4.5
201401,榨菜,0.5
120104,花果,9.6
120307,蕉类,5.96
120302,苹果类,27.8
331905,笔芯,5.5
220302,袋装薯片,5.5
220603,禽肉,28.9
120102,根茎,2.56
120313,其它水果,30
220111,趣味/休闲,4.3
120105,鲜调味,9.6
120104,花果,5.6
220112,饼干礼盒,29.8
200907,功能糖,9.9
201103,凉拌酱油,7.9
151806,利乐枕加味奶,2.8
120104,花果,5.6
130801,现制蒸类,6
120309,进口水果,70
220599,其他炒货,43.8
201111,料酒,3.9
200809,淀/酵/碱粉,1.3
301108,套装保养用品,29.9
120306,桃/李类,25
200607,杂粮,13.8
150105,肉类,18.5
220113,进口饼干,12.9
120102,根茎,2.56
130801,现制蒸类,6
301802,夜用卫生巾,6.7
311503,薰香,16
120102,根茎,3.96
201399,其他调味酱,11.3
120101,叶菜,4.98
220607,豆干类,40.8
311801,手套,16
130801,现制蒸类,6
151804,利乐砖酸酸乳,66
130803,现制烙类,1
300801,洗发水,55
201103,凉拌酱油,6.9
220513,香瓜子,5.9
220801,无糖口香糖,10.9
300301,放置式芳香剂,5.7
150599,其它冷藏乳品,5.5
201504,鱼类罐头,16.3
150502,冷藏加味酸乳,2.4
152101,新鲜蛋品,6.78
201501,八宝粥,3.5
120102,根茎,3.96
120105,鲜调味,6.56
152101,新鲜蛋品,6.78
220102,夹心,4.3
201306,甜面/豆瓣酱,14.3
100101,鲜猪肉,27.8
300402,膏体鞋油,4.9
120104,花果,3.16
201502,水果罐头,6.7
120105,鲜调味,9.6
151703,鸡肉火腿肠,7.7
220106,钙奶,4.7
201104,其他酱油,12.9
201111,料酒,1.9
120104,花果,9.6
220202,蛋糕,9.9
120101,叶菜,6.56
311903,搓澡巾及手套,10
120302,苹果类,4.98
120313,其它水果,30
120313,其它水果,30
120201,豆腐,1.5
201103,凉拌酱油,6.3
120102,根茎,5.8
120102,根茎,2.56
120105,鲜调味,15.6
301802,夜用卫生巾,8.9
120201,豆腐,1.5
120102,根茎,3.8
231001,国产干红,39.9
120101,叶菜,5.6
151301,甜馅包子,7.7
120313,其它水果,10
120104,花果,7.96
120102,根茎,1.96
130201,卤制畜类,80
100104,猪骨,15.6
120104,花果,1.98
120102,根茎,6.56
120306,桃/李类,25
120204,豆干豆皮,9.96
220699,其他即食熟制品,60
120102,根茎,7.6
120104,花果,5.8
220208,散称糕点,15.8
301606,手帕纸,5.9
200806,香辛料,3.9
152101,新鲜蛋品,6.78
120104,花果,7.6
311604,保鲜袋,4
120104,花果,2.58
200807,调理粉,3.9
301303,成人牙刷,15.7
120313,其它水果,10
120106,菌菇类,6.56
120307,蕉类,5.96
201405,腐乳,7.9
220208,散称糕点,25
220205,中式糕点,17.8
120102,根茎,3.96
120101,叶菜,6.56
120106,菌菇类,6.56
220105,低糖/无糖,5.5
301606,手帕纸,3
120102,根茎,3.96
201401,榨菜,0.5
120107,有机蔬菜,5
120204,豆干豆皮,6.96
201111,料酒,5.9
120102,根茎,4
301606,手帕纸,5.9
120501,咸菜干货,2
311601,简装保鲜膜,4
120204,豆干豆皮,5
201499,其它酱菜,9.8
301603,无芯纸,14.5
152101,新鲜蛋品,19.8
200805,香辛粉,2
301606,手帕纸,6.9
120106,菌菇类,9
120313,其它水果,30
120104,花果,9.6
120101,叶菜,12
100102,猪下水,19.8
220513,香瓜子,4.3
120104,花果,1.6
151304,原味馒头,4.3
120109,其它蔬菜,7.96
120313,其它水果,30
200902,功能盐,2.8
120104,花果,1.8
151806,利乐枕加味奶,2.8
230604,健康机能饮料,3.9
231001,国产干红,53
152101,新鲜蛋品,6.78
120103,芽菜,2.78
231102,普通低度白酒,59
152101,新鲜蛋品,8.5
301301,成人牙膏,8.9
120104,花果,2.58
201107,滴醋,4.8
210107,全脂奶粉,39.9
220202,蛋糕,51.6
201405,腐乳,6.3
120101,叶菜,5.6
120205,豆类料理,1.5
220304,薯条,5.9
220901,威化巧克力,109.9
152101,新鲜蛋品,6.78
120101,叶菜,5.8
150801,冷冻面食,13.9
220102,夹心,8.5
220113,进口饼干,13.9
220605,鱼类,13.9
120104,花果,9.6
151701,猪肉火腿肠,13.3
120102,根茎,7.6
200506,蔬菜挂面,4.7
120104,花果,3.16
220208,散称糕点,17.9
200105,干脆面,0.5
120105,鲜调味,6.56
152104,咸蛋,19
220106,钙奶,4.7
150101,香肠类,1
130101,凉拌素食,20
120102,根茎,3.96
120104,花果,9.6
201299,其它调味油,6.9
301603,无芯纸,17.7
220106,钙奶,4.7
120104,花果,2.58
301608,软抽纸巾,9.7
120201,豆腐,2.96
220202,蛋糕,51.6
120106,菌菇类,9
311604,保鲜袋,4
201401,榨菜,1
220502,带壳花生,11.8
151301,甜馅包子,7.9
300202,洁厕剂,6.7
120102,根茎,3.96
100101,鲜猪肉,27.8
120204,豆干豆皮,6.96
120104,花果,1.98
120104,花果,7.8
120103,芽菜,1.76
200601,散称白米,4.2
201402,瓜类,2.7
120104,花果,9.6
200201,牛肉口味,14.7
220405,山楂,3.9
120102,根茎,3.96
120101,叶菜,5.6
130801,现制蒸类,6
201499,其它酱菜,2.7
120106,菌菇类,18
200607,杂粮,10.9
201111,料酒,3.9
120201,豆腐,2
200603,常规面粉,25.9
300701,香皂,12.9
300606,衣物柔顺剂,13.9
230703,纯味酸乳饮,4.9
201107,滴醋,8.2
120501,咸菜干货,2
220801,无糖口香糖,16.5
120302,苹果类,7.98
200502,杂粮挂面,9.9
120201,豆腐,2.96
220405,山楂,5.9
200803,鸡精,8.5
341701,婴儿喂育用具,40
152101,新鲜蛋品,6.78
120201,豆腐,1.5
220799,其他糖果,3.5
152101,新鲜蛋品,6.78
120105,鲜调味,5.98
220110,简装/压缩,19.8
100101,鲜猪肉,27.8
152101,新鲜蛋品,19.8
100101,鲜猪肉,29.8
120104,花果,1.98
150801,冷冻面食,10.3
152101,新鲜蛋品,6.78
151801,利乐砖纯奶,65
220403,梅,6.9
120307,蕉类,5.96
310901,微波/保鲜盒,30
120313,其它水果,30
150502,冷藏加味酸乳,2.4
150506,冷藏原味鲜乳,12.8
201405,腐乳,6.7
110402,水产配菜,13.5
200105,干脆面,0.5
120501,咸菜干货,2
301303,成人牙刷,14.9
120102,根茎,1.8
120313,其它水果,30
120104,花果,9.6
200902,功能盐,2.8
120101,叶菜,1.96
152103,松花蛋,19.6
220299,其他糕点,6.5
120102,根茎,3.96
120104,花果,2.58
120105,鲜调味,9.6
120302,苹果类,1
